t_id,tipo,tiempo_recogida,fecha_hora_recogida
Apple 01362.png,Apple,119,2022-09-06 06:00:00
Apple 01363.png,Apple,200,2022-09-09 15:00:00
Apple 01364.png,Apple,194,2022-09-09 09:00:00
Apple 01365.png,Apple,391,2022-09-17 14:00:00
Apple 01366.png,Apple,153,2022-09-07 16:00:00
Apple 01367.png,Apple,55,2022-09-03 14:00:00
Apple 01368.png,Apple,543,2022-09-23 22:00:00
Apple 01369.png,Apple,86,2022-09-04 21:00:00
Apple 0137.png,Apple,584,2022-09-25 15:00:00
Apple 01370.png,Apple,271,2022-09-12 14:00:00
Apple 01371.png,Apple,395,2022-09-17 18:00:00
Apple 01372.png,Apple,268,2022-09-12 11:00:00
Apple 01373.png,Apple,268,2022-09-12 11:00:00
Apple 01374.png,Apple,594,2022-09-26 01:00:00
Apple 01375.png,Apple,293,2022-09-13 12:00:00
Apple 01376.png,Apple,660,2022-09-28 19:00:00
Apple 01377.png,Apple,312,2022-09-14 07:00:00
Apple 01378.png,Apple,395,2022-09-17 18:00:00
Apple 01379.png,Apple,299,2022-09-13 18:00:00
Apple 0138.png,Apple,11,2022-09-01 18:00:00
Apple 01380.png,Apple,425,2022-09-19 00:00:00
Apple 01381.png,Apple,90,2022-09-05 01:00:00
Apple 01382.png,Apple,52,2022-09-03 11:00:00
Apple 01383.png,Apple,19,2022-09-02 02:00:00
Apple 01384.png,Apple,471,2022-09-20 22:00:00
Apple 01385.png,Apple,61,2022-09-03 20:00:00
Apple 01386.png,Apple,353,2022-09-16 00:00:00
Apple 01387.png,Apple,610,2022-09-26 17:00:00
Apple 01388.png,Apple,50,2022-09-03 09:00:00
Apple 01389.png,Apple,202,2022-09-09 17:00:00
Apple 0139.png,Apple,173,2022-09-08 12:00:00
Apple 01390.png,Apple,381,2022-09-17 04:00:00
Apple 01391.png,Apple,702,2022-09-30 13:00:00
Apple 01392.png,Apple,681,2022-09-29 16:00:00
Apple 01393.png,Apple,705,2022-09-30 16:00:00
Apple 01394.png,Apple,243,2022-09-11 10:00:00
Apple 01395.png,Apple,121,2022-09-06 08:00:00
Apple 01396.png,Apple,330,2022-09-15 01:00:00
Apple 01397.png,Apple,243,2022-09-11 10:00:00
Apple 01398.png,Apple,268,2022-09-12 11:00:00
Apple 01399.png,Apple,336,2022-09-15 07:00:00
Apple 014.png,Apple,134,2022-09-06 21:00:00
Apple 0140.png,Apple,501,2022-09-22 04:00:00
Apple 01400.png,Apple,611,2022-09-26 18:00:00
Apple 01401.png,Apple,228,2022-09-10 19:00:00
Apple 01402.png,Apple,27,2022-09-02 10:00:00
Apple 01403.png,Apple,385,2022-09-17 08:00:00
Apple 01404.png,Apple,547,2022-09-24 02:00:00
Apple 01405.png,Apple,189,2022-09-09 04:00:00
Apple 01406.png,Apple,235,2022-09-11 02:00:00
Apple 01407.png,Apple,611,2022-09-26 18:00:00
Apple 01408.png,Apple,422,2022-09-18 21:00:00
Apple 01409.png,Apple,282,2022-09-13 01:00:00
Apple 0141.png,Apple,541,2022-09-23 20:00:00
Apple 01410.png,Apple,94,2022-09-05 05:00:00
Apple 01411.png,Apple,217,2022-09-10 08:00:00
Apple 01412.png,Apple,638,2022-09-27 21:00:00
Apple 01413.png,Apple,222,2022-09-10 13:00:00
Apple 01414.png,Apple,633,2022-09-27 16:00:00
Apple 01415.png,Apple,589,2022-09-25 20:00:00
Apple 01416.png,Apple,306,2022-09-14 01:00:00
Apple 01417.png,Apple,560,2022-09-24 15:00:00
Apple 01418.png,Apple,652,2022-09-28 11:00:00
Apple 01419.png,Apple,202,2022-09-09 17:00:00
Apple 0142.png,Apple,13,2022-09-01 20:00:00
Apple 01420.png,Apple,11,2022-09-01 18:00:00
Apple 01421.png,Apple,383,2022-09-17 06:00:00
Apple 01422.png,Apple,73,2022-09-04 08:00:00
Apple 01423.png,Apple,628,2022-09-27 11:00:00
Apple 01424.png,Apple,307,2022-09-14 02:00:00
Apple 01425.png,Apple,716,2022-10-01 03:00:00
Apple 01426.png,Apple,520,2022-09-22 23:00:00
Apple 01427.png,Apple,535,2022-09-23 14:00:00
Apple 01428.png,Apple,231,2022-09-10 22:00:00
Apple 01429.png,Apple,333,2022-09-15 04:00:00
Apple 0143.png,Apple,628,2022-09-27 11:00:00
Apple 01430.png,Apple,545,2022-09-24 00:00:00
Apple 01431.png,Apple,24,2022-09-02 07:00:00
Apple 01432.png,Apple,210,2022-09-10 01:00:00
Apple 01433.png,Apple,528,2022-09-23 07:00:00
Apple 01434.png,Apple,535,2022-09-23 14:00:00
Apple 01435.png,Apple,152,2022-09-07 15:00:00
Apple 01436.png,Apple,671,2022-09-29 06:00:00
Apple 01437.png,Apple,515,2022-09-22 18:00:00
Apple 01438.png,Apple,121,2022-09-06 08:00:00
Apple 01439.png,Apple,682,2022-09-29 17:00:00
Apple 0144.png,Apple,213,2022-09-10 04:00:00
Apple 01440.png,Apple,213,2022-09-10 04:00:00
Apple 01441.png,Apple,421,2022-09-18 20:00:00
Apple 01442.png,Apple,346,2022-09-15 17:00:00
Apple 01443.png,Apple,365,2022-09-16 12:00:00
Apple 01444.png,Apple,415,2022-09-18 14:00:00
Apple 01445.png,Apple,175,2022-09-08 14:00:00
Apple 01446.png,Apple,711,2022-09-30 22:00:00
Apple 01447.png,Apple,714,2022-10-01 01:00:00
Apple 01448.png,Apple,688,2022-09-29 23:00:00
Apple 01449.png,Apple,173,2022-09-08 12:00:00
Apple 0145.png,Apple,196,2022-09-09 11:00:00
Apple 01450.png,Apple,510,2022-09-22 13:00:00
Apple 01451.png,Apple,335,2022-09-15 06:00:00
Apple 01452.png,Apple,522,2022-09-23 01:00:00
Apple 01453.png,Apple,521,2022-09-23 00:00:00
Apple 01454.png,Apple,18,2022-09-02 01:00:00
Apple 01455.png,Apple,567,2022-09-24 22:00:00
Apple 01456.png,Apple,705,2022-09-30 16:00:00
Apple 01457.png,Apple,8,2022-09-01 15:00:00
Apple 01458.png,Apple,356,2022-09-16 03:00:00
Apple 01459.png,Apple,281,2022-09-13 00:00:00
Apple 0146.png,Apple,529,2022-09-23 08:00:00
Apple 01460.png,Apple,555,2022-09-24 10:00:00
Apple 01461.png,Apple,376,2022-09-16 23:00:00
Apple 01462.png,Apple,594,2022-09-26 01:00:00
Apple 01463.png,Apple,110,2022-09-05 21:00:00
Apple 01464.png,Apple,203,2022-09-09 18:00:00
Apple 01465.png,Apple,287,2022-09-13 06:00:00
Apple 01466.png,Apple,326,2022-09-14 21:00:00
Apple 01467.png,Apple,370,2022-09-16 17:00:00
Apple 01468.png,Apple,58,2022-09-03 17:00:00
Apple 01469.png,Apple,293,2022-09-13 12:00:00
Apple 0147.png,Apple,311,2022-09-14 06:00:00
Apple 01470.png,Apple,32,2022-09-02 15:00:00
Apple 01471.png,Apple,655,2022-09-28 14:00:00
Apple 01472.png,Apple,528,2022-09-23 07:00:00
Apple 01473.png,Apple,545,2022-09-24 00:00:00
Apple 01474.png,Apple,118,2022-09-06 05:00:00
Apple 01475.png,Apple,344,2022-09-15 15:00:00
Apple 01476.png,Apple,199,2022-09-09 14:00:00
Apple 01477.png,Apple,579,2022-09-25 10:00:00
Apple 01478.png,Apple,437,2022-09-19 12:00:00
Apple 01479.png,Apple,585,2022-09-25 16:00:00
Apple 0148.png,Apple,380,2022-09-17 03:00:00
Apple 01480.png,Apple,313,2022-09-14 08:00:00
Apple 01481.png,Apple,557,2022-09-24 12:00:00
Apple 01482.png,Apple,172,2022-09-08 11:00:00
Apple 01483.png,Apple,211,2022-09-10 02:00:00
Apple 01484.png,Apple,183,2022-09-08 22:00:00
Apple 01485.png,Apple,56,2022-09-03 15:00:00
Apple 01486.png,Apple,42,2022-09-03 01:00:00
Apple 01487.png,Apple,295,2022-09-13 14:00:00
Apple 01488.png,Apple,677,2022-09-29 12:00:00
Apple 01489.png,Apple,145,2022-09-07 08:00:00
Apple 0149.png,Apple,693,2022-09-30 04:00:00
Apple 01490.png,Apple,202,2022-09-09 17:00:00
Apple 01491.png,Apple,458,2022-09-20 09:00:00
Apple 01492.png,Apple,75,2022-09-04 10:00:00
Apple 01493.png,Apple,502,2022-09-22 05:00:00
Apple 01494.png,Apple,146,2022-09-07 09:00:00
Apple 01495.png,Apple,638,2022-09-27 21:00:00
Apple 01496.png,Apple,516,2022-09-22 19:00:00
Apple 01497.png,Apple,513,2022-09-22 16:00:00
Apple 01498.png,Apple,194,2022-09-09 09:00:00
Apple 01499.png,Apple,214,2022-09-10 05:00:00
Apple 015.png,Apple,26,2022-09-02 09:00:00
Apple 0150.png,Apple,329,2022-09-15 00:00:00
Apple 01500.png,Apple,597,2022-09-26 04:00:00
Apple 01501.png,Apple,612,2022-09-26 19:00:00
Apple 01502.png,Apple,370,2022-09-16 17:00:00
Apple 01503.png,Apple,345,2022-09-15 16:00:00
Apple 01504.png,Apple,142,2022-09-07 05:00:00
Apple 01505.png,Apple,101,2022-09-05 12:00:00
Apple 01506.png,Apple,587,2022-09-25 18:00:00
Apple 01507.png,Apple,618,2022-09-27 01:00:00
Apple 01508.png,Apple,424,2022-09-18 23:00:00
Apple 01509.png,Apple,501,2022-09-22 04:00:00
Apple 0151.png,Apple,198,2022-09-09 13:00:00
Apple 01510.png,Apple,193,2022-09-09 08:00:00
Apple 01511.png,Apple,561,2022-09-24 16:00:00
Apple 01512.png,Apple,103,2022-09-05 14:00:00
Apple 01513.png,Apple,81,2022-09-04 16:00:00
Apple 01514.png,Apple,652,2022-09-28 11:00:00
Apple 01515.png,Apple,591,2022-09-25 22:00:00
Apple 01516.png,Apple,420,2022-09-18 19:00:00
Apple 01517.png,Apple,361,2022-09-16 08:00:00
Apple 01518.png,Apple,556,2022-09-24 11:00:00
Apple 01519.png,Apple,35,2022-09-02 18:00:00
Apple 0152.png,Apple,616,2022-09-26 23:00:00
Apple 01520.png,Apple,612,2022-09-26 19:00:00
Apple 01521.png,Apple,457,2022-09-20 08:00:00
Apple 01522.png,Apple,378,2022-09-17 01:00:00
Apple 01523.png,Apple,327,2022-09-14 22:00:00
Apple 01524.png,Apple,310,2022-09-14 05:00:00
Apple 01525.png,Apple,128,2022-09-06 15:00:00
Apple 01526.png,Apple,712,2022-09-30 23:00:00
Apple 01527.png,Apple,70,2022-09-04 05:00:00
Apple 01528.png,Apple,414,2022-09-18 13:00:00
Apple 01529.png,Apple,411,2022-09-18 10:00:00
Apple 0153.png,Apple,310,2022-09-14 05:00:00
Apple 01530.png,Apple,579,2022-09-25 10:00:00
Apple 01531.png,Apple,506,2022-09-22 09:00:00
Apple 01532.png,Apple,324,2022-09-14 19:00:00
Apple 01533.png,Apple,713,2022-10-01 00:00:00
Apple 01534.png,Apple,293,2022-09-13 12:00:00
Apple 01535.png,Apple,284,2022-09-13 03:00:00
Apple 01536.png,Apple,639,2022-09-27 22:00:00
Apple 01537.png,Apple,457,2022-09-20 08:00:00
Apple 01538.png,Apple,453,2022-09-20 04:00:00
Apple 01539.png,Apple,655,2022-09-28 14:00:00
Apple 0154.png,Apple,58,2022-09-03 17:00:00
Apple 01540.png,Apple,582,2022-09-25 13:00:00
Apple 01541.png,Apple,286,2022-09-13 05:00:00
Apple 01542.png,Apple,286,2022-09-13 05:00:00
Apple 01543.png,Apple,298,2022-09-13 17:00:00
Apple 01544.png,Apple,372,2022-09-16 19:00:00
Apple 01545.png,Apple,543,2022-09-23 22:00:00
Apple 01546.png,Apple,298,2022-09-13 17:00:00
Apple 01547.png,Apple,366,2022-09-16 13:00:00
Apple 01548.png,Apple,459,2022-09-20 10:00:00
Apple 01549.png,Apple,256,2022-09-11 23:00:00
Apple 0155.png,Apple,363,2022-09-16 10:00:00
Apple 01550.png,Apple,568,2022-09-24 23:00:00
Apple 01551.png,Apple,276,2022-09-12 19:00:00
Apple 01552.png,Apple,399,2022-09-17 22:00:00
Apple 01553.png,Apple,53,2022-09-03 12:00:00
Apple 01554.png,Apple,481,2022-09-21 08:00:00
Apple 01555.png,Apple,313,2022-09-14 08:00:00
Apple 01556.png,Apple,614,2022-09-26 21:00:00
Apple 01557.png,Apple,329,2022-09-15 00:00:00
Apple 01558.png,Apple,401,2022-09-18 00:00:00
Apple 01559.png,Apple,563,2022-09-24 18:00:00
Apple 0156.png,Apple,186,2022-09-09 01:00:00
Apple 01560.png,Apple,707,2022-09-30 18:00:00
Apple 01561.png,Apple,648,2022-09-28 07:00:00
Apple 01562.png,Apple,304,2022-09-13 23:00:00
Apple 01563.png,Apple,616,2022-09-26 23:00:00
Apple 01564.png,Apple,179,2022-09-08 18:00:00
Apple 01565.png,Apple,196,2022-09-09 11:00:00
Apple 01566.png,Apple,36,2022-09-02 19:00:00
Apple 01567.png,Apple,59,2022-09-03 18:00:00
Apple 01568.png,Apple,221,2022-09-10 12:00:00
Apple 01569.png,Apple,233,2022-09-11 00:00:00
Apple 0157.png,Apple,142,2022-09-07 05:00:00
Apple 01570.png,Apple,324,2022-09-14 19:00:00
Apple 01571.png,Apple,94,2022-09-05 05:00:00
Apple 01572.png,Apple,33,2022-09-02 16:00:00
Apple 01573.png,Apple,188,2022-09-09 03:00:00
Apple 01574.png,Apple,526,2022-09-23 05:00:00
Apple 01575.png,Apple,528,2022-09-23 07:00:00
Apple 01576.png,Apple,416,2022-09-18 15:00:00
Apple 01577.png,Apple,497,2022-09-22 00:00:00
Apple 01578.png,Apple,79,2022-09-04 14:00:00
Apple 01579.png,Apple,288,2022-09-13 07:00:00
Apple 0158.png,Apple,265,2022-09-12 08:00:00
Apple 01580.png,Apple,75,2022-09-04 10:00:00
Apple 01581.png,Apple,51,2022-09-03 10:00:00
Apple 01582.png,Apple,617,2022-09-27 00:00:00
Apple 01583.png,Apple,56,2022-09-03 15:00:00
Apple 01584.png,Apple,598,2022-09-26 05:00:00
Apple 01585.png,Apple,110,2022-09-05 21:00:00
Apple 01586.png,Apple,583,2022-09-25 14:00:00
Apple 01587.png,Apple,344,2022-09-15 15:00:00
Apple 01588.png,Apple,194,2022-09-09 09:00:00
Apple 01589.png,Apple,404,2022-09-18 03:00:00
Apple 0159.png,Apple,305,2022-09-14 00:00:00
Apple 01590.png,Apple,481,2022-09-21 08:00:00
Apple 01591.png,Apple,710,2022-09-30 21:00:00
Apple 01592.png,Apple,498,2022-09-22 01:00:00
Apple 01593.png,Apple,717,2022-10-01 04:00:00
Apple 01594.png,Apple,349,2022-09-15 20:00:00
Apple 01595.png,Apple,247,2022-09-11 14:00:00
Apple 01596.png,Apple,685,2022-09-29 20:00:00
Apple 01597.png,Apple,687,2022-09-29 22:00:00
Apple 01598.png,Apple,637,2022-09-27 20:00:00
Apple 01599.png,Apple,272,2022-09-12 15:00:00
Apple 016.png,Apple,96,2022-09-05 07:00:00
Apple 0160.png,Apple,409,2022-09-18 08:00:00
Apple 01600.png,Apple,529,2022-09-23 08:00:00
Apple 01601.png,Apple,161,2022-09-08 00:00:00
Apple 01602.png,Apple,375,2022-09-16 22:00:00
Apple 01603.png,Apple,339,2022-09-15 10:00:00
Apple 01604.png,Apple,278,2022-09-12 21:00:00
Apple 01605.png,Apple,293,2022-09-13 12:00:00
Apple 01606.png,Apple,526,2022-09-23 05:00:00
Apple 01607.png,Apple,277,2022-09-12 20:00:00
Apple 01608.png,Apple,620,2022-09-27 03:00:00
Apple 01609.png,Apple,8,2022-09-01 15:00:00
Apple 0161.png,Apple,413,2022-09-18 12:00:00
Apple 01610.png,Apple,101,2022-09-05 12:00:00
Apple 01611.png,Apple,321,2022-09-14 16:00:00
Apple 01612.png,Apple,680,2022-09-29 15:00:00
Apple 01613.png,Apple,464,2022-09-20 15:00:00
Apple 01614.png,Apple,590,2022-09-25 21:00:00
Apple 01615.png,Apple,162,2022-09-08 01:00:00
Apple 01616.png,Apple,578,2022-09-25 09:00:00
Apple 01617.png,Apple,51,2022-09-03 10:00:00
Apple 01618.png,Apple,310,2022-09-14 05:00:00
Apple 01619.png,Apple,257,2022-09-12 00:00:00
Apple 0162.png,Apple,39,2022-09-02 22:00:00
Apple 01620.png,Apple,246,2022-09-11 13:00:00
Apple 01621.png,Apple,189,2022-09-09 04:00:00
Apple 01622.png,Apple,499,2022-09-22 02:00:00
Apple 01623.png,Apple,696,2022-09-30 07:00:00
Apple 01624.png,Apple,269,2022-09-12 12:00:00
Apple 01625.png,Apple,519,2022-09-22 22:00:00
Apple 01626.png,Apple,363,2022-09-16 10:00:00
Apple 01627.png,Apple,167,2022-09-08 06:00:00
Apple 01628.png,Apple,3,2022-09-01 10:00:00
Apple 01629.png,Apple,77,2022-09-04 12:00:00
Apple 0163.png,Apple,21,2022-09-02 04:00:00
Apple 01630.png,Apple,251,2022-09-11 18:00:00
Apple 01631.png,Apple,395,2022-09-17 18:00:00
Apple 01632.png,Apple,469,2022-09-20 20:00:00
Apple 01633.png,Apple,710,2022-09-30 21:00:00
Apple 01634.png,Apple,101,2022-09-05 12:00:00
Apple 01635.png,Apple,23,2022-09-02 06:00:00
Apple 01636.png,Apple,3,2022-09-01 10:00:00
Apple 01637.png,Apple,132,2022-09-06 19:00:00
Apple 01638.png,Apple,197,2022-09-09 12:00:00
Apple 01639.png,Apple,482,2022-09-21 09:00:00
Apple 0164.png,Apple,250,2022-09-11 17:00:00
Apple 01640.png,Apple,630,2022-09-27 13:00:00
Apple 01641.png,Apple,250,2022-09-11 17:00:00
Apple 01642.png,Apple,32,2022-09-02 15:00:00
Apple 01643.png,Apple,301,2022-09-13 20:00:00
Apple 01644.png,Apple,384,2022-09-17 07:00:00
Apple 01645.png,Apple,613,2022-09-26 20:00:00
Apple 01646.png,Apple,625,2022-09-27 08:00:00
Apple 01647.png,Apple,660,2022-09-28 19:00:00
Apple 01648.png,Apple,490,2022-09-21 17:00:00
Apple 01649.png,Apple,652,2022-09-28 11:00:00
Apple 0165.png,Apple,185,2022-09-09 00:00:00
Apple 01650.png,Apple,422,2022-09-18 21:00:00
Apple 01651.png,Apple,391,2022-09-17 14:00:00
Apple 01652.png,Apple,47,2022-09-03 06:00:00
Apple 01653.png,Apple,225,2022-09-10 16:00:00
Apple 01654.png,Apple,700,2022-09-30 11:00:00
Apple 01655.png,Apple,491,2022-09-21 18:00:00
Apple 01656.png,Apple,146,2022-09-07 09:00:00
Apple 01657.png,Apple,292,2022-09-13 11:00:00
Apple 01658.png,Apple,507,2022-09-22 10:00:00
Apple 01659.png,Apple,538,2022-09-23 17:00:00
Apple 0166.png,Apple,494,2022-09-21 21:00:00
Apple 01660.png,Apple,388,2022-09-17 11:00:00
Apple 01661.png,Apple,659,2022-09-28 18:00:00
Apple 01662.png,Apple,262,2022-09-12 05:00:00
Apple 01663.png,Apple,660,2022-09-28 19:00:00
Apple 01664.png,Apple,382,2022-09-17 05:00:00
Apple 01665.png,Apple,217,2022-09-10 08:00:00
Apple 01666.png,Apple,702,2022-09-30 13:00:00
Apple 01667.png,Apple,583,2022-09-25 14:00:00
Apple 01668.png,Apple,144,2022-09-07 07:00:00
Apple 01669.png,Apple,58,2022-09-03 17:00:00
Apple 0167.png,Apple,400,2022-09-17 23:00:00
Apple 01670.png,Apple,188,2022-09-09 03:00:00
Apple 01671.png,Apple,223,2022-09-10 14:00:00
Apple 01672.png,Apple,321,2022-09-14 16:00:00
Apple 01673.png,Apple,422,2022-09-18 21:00:00
Apple 01674.png,Apple,491,2022-09-21 18:00:00
Apple 01675.png,Apple,363,2022-09-16 10:00:00
Apple 01676.png,Apple,695,2022-09-30 06:00:00
Apple 01677.png,Apple,653,2022-09-28 12:00:00
Apple 01678.png,Apple,204,2022-09-09 19:00:00
Apple 01679.png,Apple,111,2022-09-05 22:00:00
Apple 0168.png,Apple,231,2022-09-10 22:00:00
Apple 01680.png,Apple,515,2022-09-22 18:00:00
Apple 01681.png,Apple,490,2022-09-21 17:00:00
Apple 01682.png,Apple,608,2022-09-26 15:00:00
Apple 01683.png,Apple,381,2022-09-17 04:00:00
Apple 01684.png,Apple,159,2022-09-07 22:00:00
Apple 01685.png,Apple,91,2022-09-05 02:00:00
Apple 01686.png,Apple,479,2022-09-21 06:00:00
Apple 01687.png,Apple,140,2022-09-07 03:00:00
Apple 01688.png,Apple,623,2022-09-27 06:00:00
Apple 01689.png,Apple,178,2022-09-08 17:00:00
Apple 0169.png,Apple,202,2022-09-09 17:00:00
Apple 01690.png,Apple,552,2022-09-24 07:00:00
Apple 01691.png,Apple,541,2022-09-23 20:00:00
Apple 01692.png,Apple,251,2022-09-11 18:00:00
Apple 01693.png,Apple,105,2022-09-05 16:00:00
Apple 01694.png,Apple,303,2022-09-13 22:00:00
Apple 01695.png,Apple,295,2022-09-13 14:00:00
Apple 01696.png,Apple,709,2022-09-30 20:00:00
Apple 01697.png,Apple,276,2022-09-12 19:00:00
Apple 01698.png,Apple,675,2022-09-29 10:00:00
Apple 01699.png,Apple,76,2022-09-04 11:00:00
Apple 017.png,Apple,439,2022-09-19 14:00:00
Apple 0170.png,Apple,238,2022-09-11 05:00:00
Apple 01700.png,Apple,662,2022-09-28 21:00:00
Apple 01701.png,Apple,92,2022-09-05 03:00:00
Apple 01702.png,Apple,210,2022-09-10 01:00:00
Apple 01703.png,Apple,189,2022-09-09 04:00:00
Apple 01704.png,Apple,265,2022-09-12 08:00:00
Apple 01705.png,Apple,381,2022-09-17 04:00:00
Apple 01706.png,Apple,24,2022-09-02 07:00:00
Apple 01707.png,Apple,417,2022-09-18 16:00:00
Apple 01708.png,Apple,44,2022-09-03 03:00:00
Apple 01709.png,Apple,208,2022-09-09 23:00:00
Apple 0171.png,Apple,145,2022-09-07 08:00:00
Apple 01710.png,Apple,451,2022-09-20 02:00:00
Apple 01711.png,Apple,235,2022-09-11 02:00:00
Apple 01712.png,Apple,492,2022-09-21 19:00:00
Apple 01713.png,Apple,156,2022-09-07 19:00:00
Apple 01714.png,Apple,396,2022-09-17 19:00:00
Apple 01715.png,Apple,420,2022-09-18 19:00:00
Apple 01716.png,Apple,235,2022-09-11 02:00:00
Apple 01717.png,Apple,78,2022-09-04 13:00:00
Apple 01718.png,Apple,414,2022-09-18 13:00:00
Apple 01719.png,Apple,4,2022-09-01 11:00:00
Apple 0172.png,Apple,212,2022-09-10 03:00:00
Apple 01720.png,Apple,257,2022-09-12 00:00:00
Apple 01721.png,Apple,544,2022-09-23 23:00:00
Apple 01722.png,Apple,184,2022-09-08 23:00:00
Apple 01723.png,Apple,441,2022-09-19 16:00:00
Apple 01724.png,Apple,512,2022-09-22 15:00:00
Apple 01725.png,Apple,114,2022-09-06 01:00:00
Apple 01726.png,Apple,228,2022-09-10 19:00:00
Apple 01727.png,Apple,258,2022-09-12 01:00:00
Apple 01728.png,Apple,497,2022-09-22 00:00:00
Apple 01729.png,Apple,382,2022-09-17 05:00:00
Apple 0173.png,Apple,426,2022-09-19 01:00:00
Apple 01730.png,Apple,304,2022-09-13 23:00:00
Apple 01731.png,Apple,659,2022-09-28 18:00:00
Apple 01732.png,Apple,79,2022-09-04 14:00:00
Apple 01733.png,Apple,593,2022-09-26 00:00:00
Apple 01734.png,Apple,538,2022-09-23 17:00:00
Apple 01735.png,Apple,702,2022-09-30 13:00:00
Apple 01736.png,Apple,38,2022-09-02 21:00:00
Apple 01737.png,Apple,597,2022-09-26 04:00:00
Apple 01738.png,Apple,711,2022-09-30 22:00:00
Apple 01739.png,Apple,59,2022-09-03 18:00:00
Apple 0174.png,Apple,603,2022-09-26 10:00:00
Apple 01740.png,Apple,376,2022-09-16 23:00:00
Apple 01741.png,Apple,321,2022-09-14 16:00:00
Apple 01742.png,Apple,460,2022-09-20 11:00:00
Apple 01743.png,Apple,101,2022-09-05 12:00:00
Apple 01744.png,Apple,2,2022-09-01 09:00:00
Apple 01745.png,Apple,388,2022-09-17 11:00:00
Apple 01746.png,Apple,39,2022-09-02 22:00:00
Apple 01747.png,Apple,145,2022-09-07 08:00:00
Apple 01748.png,Apple,593,2022-09-26 00:00:00
Apple 01749.png,Apple,128,2022-09-06 15:00:00
Apple 0175.png,Apple,59,2022-09-03 18:00:00
Apple 01750.png,Apple,46,2022-09-03 05:00:00
Apple 01751.png,Apple,509,2022-09-22 12:00:00
Apple 01752.png,Apple,41,2022-09-03 00:00:00
Apple 01753.png,Apple,225,2022-09-10 16:00:00
Apple 01754.png,Apple,371,2022-09-16 18:00:00
Apple 01755.png,Apple,656,2022-09-28 15:00:00
Apple 01756.png,Apple,332,2022-09-15 03:00:00
Apple 01757.png,Apple,628,2022-09-27 11:00:00
Apple 01758.png,Apple,208,2022-09-09 23:00:00
Apple 01759.png,Apple,635,2022-09-27 18:00:00
Apple 0176.png,Apple,632,2022-09-27 15:00:00
Apple 01760.png,Apple,205,2022-09-09 20:00:00
Apple 01761.png,Apple,27,2022-09-02 10:00:00
Apple 01762.png,Apple,23,2022-09-02 06:00:00
Apple 01763.png,Apple,26,2022-09-02 09:00:00
Apple 01764.png,Apple,220,2022-09-10 11:00:00
Apple 01765.png,Apple,621,2022-09-27 04:00:00
Apple 01766.png,Apple,458,2022-09-20 09:00:00
Apple 01767.png,Apple,29,2022-09-02 12:00:00
Apple 01768.png,Apple,401,2022-09-18 00:00:00
Apple 01769.png,Apple,390,2022-09-17 13:00:00
Apple 0177.png,Apple,606,2022-09-26 13:00:00
Apple 01770.png,Apple,375,2022-09-16 22:00:00
Apple 01771.png,Apple,498,2022-09-22 01:00:00
Apple 01772.png,Apple,448,2022-09-19 23:00:00
Apple 01773.png,Apple,411,2022-09-18 10:00:00
Apple 01774.png,Apple,588,2022-09-25 19:00:00
Apple 01775.png,Apple,675,2022-09-29 10:00:00
Apple 01776.png,Apple,2,2022-09-01 09:00:00
Apple 01777.png,Apple,376,2022-09-16 23:00:00
Apple 01778.png,Apple,178,2022-09-08 17:00:00
Apple 01779.png,Apple,416,2022-09-18 15:00:00
Apple 0178.png,Apple,129,2022-09-06 16:00:00
Apple 01780.png,Apple,293,2022-09-13 12:00:00
Apple 01781.png,Apple,91,2022-09-05 02:00:00
Apple 01782.png,Apple,370,2022-09-16 17:00:00
Apple 01783.png,Apple,288,2022-09-13 07:00:00
Apple 01784.png,Apple,529,2022-09-23 08:00:00
Apple 01785.png,Apple,669,2022-09-29 04:00:00
Apple 01786.png,Apple,36,2022-09-02 19:00:00
Apple 01787.png,Apple,31,2022-09-02 14:00:00
Apple 01788.png,Apple,332,2022-09-15 03:00:00
Apple 01789.png,Apple,624,2022-09-27 07:00:00
Apple 0179.png,Apple,47,2022-09-03 06:00:00
Apple 01790.png,Apple,564,2022-09-24 19:00:00
Apple 01791.png,Apple,642,2022-09-28 01:00:00
Apple 01792.png,Apple,113,2022-09-06 00:00:00
Apple 01793.png,Apple,622,2022-09-27 05:00:00
Apple 01794.png,Apple,383,2022-09-17 06:00:00
